LocalIP,RemoteIP,Port,TimeIndex,NumPackets,NumBytes,StartTime,EndTime,Protocol,DirAndReason 
10.1.104.180, 248.45.208.63, 3544, 0, 6, 347, 1473840893000, 1475778713000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 3, 369, 1473840893000, 1474832398000, 17, 5 
10.1.104.180, 180.220.209.12, 3544, 0, 8, 425, 1473840893000, 1474681581000, 17, 5 
10.1.106.65, 143.174.50.249, 3544, 0, 6, 351, 1473840893000, 1475948690000, 17, 5 
10.1.104.180, 180.220.209.12, 3544, 0, 11, 510, 1473840893000, 1475405132000, 17, 5 
10.1.106.65, 28.26.192.142, 3544, 0, 13, 446, 1473840893000, 1475670225000, 17, 5 
10.1.106.65, 65.4.81.187, 3544, 0, 4, 269, 1473840893000, 1474511638000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 3, 934, 1473840893000, 1476069301000, 17, 5 
10.1.106.65, 28.26.192.142, 3544, 0, 6, 508, 1473840893000, 1476364252000, 17, 5 
10.1.106.65, 249.10.41.173, 3544, 0, 8, 544, 1473840893000, 1475365231000, 17, 5 
10.1.104.180, 8.180.239.18, 3544, 0, 7, 477, 1473840893000, 1476390316000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 9, 435, 1473840893000, 1475458024000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 6, 379, 1473840893000, 1474737550000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 6, 554, 1473840893000, 1474564180000, 17, 5 
10.1.106.65, 65.4.81.187, 3544, 0, 5, 670, 1473840893000, 1476161376000, 17, 5 
10.1.104.180, 8.180.239.18, 3544, 0, 5, 540, 1473840893000, 1476058879000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 6, 193, 1473840893000, 1474992335000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 4, 897, 1473840893000, 1475012955000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 7, 611, 1473840893000, 1475257290000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 3, 360, 1473840893000, 1476063563000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 7, 508, 1473840893000, 1475006387000, 17, 5 
10.1.104.180, 143.159.157.19, 3544, 0, 6, 534, 1473840893000, 1476183420000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 9, 263, 1473840893000, 1475434497000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 7, 620, 1473840893000, 1475273080000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 7, 391, 1473840893000, 1475501343000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 9, 369, 1473840893000, 1475207393000, 17, 5 
10.1.104.180, 8.180.239.18, 3544, 0, 8, 530, 1473840893000, 1475213494000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 4, 410, 1473840893000, 1474622967000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 6, 761, 1473840893000, 1475881104000, 17, 5 
10.1.104.180, 143.159.157.19, 3544, 0, 4, 450, 1473840893000, 1475981093000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 9, 672, 1473840893000, 1474874719000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 10, 600, 1473840893000, 1475680228000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 6, 346, 1473840893000, 1475422710000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 5, 453, 1473840893000, 1475473277000, 17, 5 
10.1.104.180, 242.189.251.157, 3544, 0, 5, 267, 1473840893000, 1475070008000, 17, 5 
10.1.104.180, 8.180.239.18, 3544, 0, 3, 433, 1473840893000, 1475871444000, 17, 5 
10.1.106.65, 198.205.241.195, 3544, 0, 5, 438, 1473840893000, 1474531971000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 5, 269, 1473840893000, 1475834924000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 6, 425, 1473840893000, 1475738051000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 4, 443, 1473840893000, 1476254963000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 5, 207, 1473840893000, 1475342651000, 17, 5 
10.1.104.180, 143.159.157.19, 3544, 0, 9, 386, 1473840893000, 1475944031000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 9, 340, 1473840893000, 1476081051000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 5, 746, 1473840893000, 1475141834000, 17, 5 
10.1.106.65, 198.205.241.195, 3544, 0, 6, 424, 1473840893000, 1475624662000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 5, 493, 1473840893000, 1475125349000, 17, 5 
10.1.104.180, 143.159.157.19, 3544, 0, 4, 228, 1473840893000, 1475371407000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 9, 578, 1473840893000, 1475509295000, 17, 5 
10.1.106.65, 249.10.41.173, 3544, 0, 6, 647, 1473840893000, 1475842537000, 17, 5 
10.1.106.65, 249.10.41.173, 3544, 0, 9, 492, 1473840893000, 1474647960000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 7, 509, 1473840893000, 1476170134000, 17, 5 
10.1.106.65, 28.26.192.142, 3544, 0, 8, 132, 1473840893000, 1474954404000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 10, 445, 1473840893000, 1475924344000, 17, 5 
10.1.104.180, 143.159.157.19, 3544, 0, 4, 813, 1473840893000, 1476065004000, 17, 5 
10.1.106.65, 151.21.190.242, 3544, 0, 7, 562, 1473840893000, 1474473248000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 4, 293, 1473840893000, 1475850805000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 4, 654, 1473840893000, 1475508431000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 9, 464, 1473840893000, 1474928361000, 17, 5 
10.1.104.180, 49.208.251.193, 3544, 0, 8, 574, 1473840893000, 1474390290000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 8, 743, 1473840893000, 1475181754000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 10, 255, 1473840893000, 1475109368000, 17, 5 
10.1.106.65, 15.103.216.95, 3544, 0, 10, 417, 1473840893000, 1475457350000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 7, 393, 1473840893000, 1476042723000, 17, 5 
10.1.104.180, 49.208.251.193, 3544, 0, 9, 404, 1473840893000, 1475734303000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 11, 536, 1473840893000, 1475739277000, 17, 5 
10.1.106.65, 15.103.216.95, 3544, 0, 7, 385, 1473840893000, 1475142572000, 17, 5 
10.1.106.65, 161.42.50.50, 3544, 0, 4, 678, 1473840893000, 1475000982000, 17, 5 
10.1.106.65, 161.42.50.50, 3544, 0, 7, 686, 1473840893000, 1475183361000, 17, 5 
10.1.106.65, 142.163.0.82, 3544, 0, 7, 260, 1473840893000, 1475784836000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 6, 648, 1473840893000, 1476451855000, 17, 5 
10.1.106.65, 15.103.216.95, 3544, 0, 8, 871, 1473840893000, 1475273681000, 17, 5 
10.1.104.180, 161.250.87.238, 3544, 0, 5, 482, 1473840893000, 1475410084000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 5, 651, 1473840893000, 1475716682000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 7, 764, 1473840893000, 1475243241000, 17, 5 
10.1.104.180, 10.10.41.39, 3544, 0, 11, 567, 1473840893000, 1475001156000, 17, 5 
10.1.106.65, 15.103.216.95, 3544, 0, 8, 694, 1473840893000, 1475173502000, 17, 5 
10.1.104.180, 164.14.54.251, 3544, 0, 7, 479, 1473840893000, 1476475108000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 7, 522, 1473840893000, 1474771082000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 8, 385, 1473840893000, 1475116342000, 17, 5 
10.1.106.65, 15.103.216.95, 3544, 0, 5, 417, 1473840893000, 1476050711000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 9, 412, 1473840893000, 1475029950000, 17, 5 
10.1.106.65, 198.205.241.195, 3544, 0, 6, 583, 1473840893000, 1475328249000, 17, 5 
10.1.106.65, 198.248.130.177, 3544, 0, 8, 271, 1473840893000, 1475231247000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 6, 311, 1473840893000, 1475030539000, 17, 5 
10.1.106.65, 198.248.130.177, 3544, 0, 6, 501, 1473840893000, 1475631944000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 8, 268, 1473840893000, 1475595223000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 10, 519, 1473840893000, 1474643710000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 7, 260, 1473840893000, 1475334644000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 9, 451, 1473840893000, 1475811442000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 8, 236, 1473840893000, 1475145581000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 9, 485, 1473840893000, 1475450809000, 17, 5 
10.1.104.180, 242.189.251.157, 3544, 0, 5, 500, 1473840893000, 1475801905000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 10, 322, 1473840893000, 1475770104000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 7, 625, 1473840893000, 1475870660000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 5, 559, 1473840893000, 1474856651000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 8, 468, 1473840893000, 1475054443000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 9, 347, 1473840893000, 1475432358000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 6, 391, 1473840893000, 1475537362000, 17, 5 
10.1.104.180, 141.181.143.217, 3544, 0, 2, 399, 1473840893000, 1476371326000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 13, 649, 1473840893000, 1475652808000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 11, 177, 1473840893000, 1474531245000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 6, 410, 1473840893000, 1476056825000, 17, 5 
10.1.104.180, 242.189.251.157, 3544, 0, 0, 60, 1473840893000, 1475344032000, 17, 5 
10.1.106.65, 161.42.50.50, 3544, 0, 4, 512, 1473840893000, 1475140450000, 17, 5 
10.1.104.180, 49.208.251.193, 3544, 0, 4, 734, 1473840893000, 1475537209000, 17, 5 
10.1.104.180, 49.208.251.193, 3544, 0, 9, 425, 1473840893000, 1475350323000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 6, 472, 1473840893000, 1474879818000, 17, 5 
10.1.106.65, 161.42.50.50, 3544, 0, 6, 306, 1473840893000, 1474474777000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 3, 273, 1473840893000, 1473967061000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 10, 583, 1473840893000, 1475335505000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 4, 657, 1473840893000, 1475926054000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 1, 538, 1473840893000, 1475121437000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 8, 373, 1473840893000, 1475477780000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 7, 13, 1473840893000, 1475191672000, 17, 5 
10.1.106.65, 23.38.155.82, 3544, 0, 5, 479, 1473840893000, 1475490527000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 8, 176, 1473840893000, 1475633693000, 17, 5 
10.1.106.65, 154.214.70.111, 3544, 0, 5, 484, 1473840893000, 1475676517000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 5, 657, 1473840893000, 1475367512000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 5, 542, 1473840893000, 1475367097000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 6, 460, 1473840893000, 1474460944000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 5, 376, 1473840893000, 1476158861000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 8, 410, 1473840893000, 1474828427000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 7, 102, 1473840893000, 1475553775000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 6, 355, 1473840893000, 1474231281000, 17, 5 
10.1.106.65, 218.134.57.102, 3544, 0, 8, 914, 1473840893000, 1475159734000, 17, 5 
10.1.104.180, 188.8.62.52, 3544, 0, 7, 671, 1473840893000, 1474859577000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 4, 522, 1473840893000, 1476213058000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 4, 556, 1473840893000, 1474955733000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 9, 447, 1473840893000, 1476206863000, 17, 5 
10.1.104.180, 188.8.62.52, 3544, 0, 9, 554, 1473840893000, 1475295828000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 6, 503, 1473840893000, 1475791983000, 17, 5 
10.1.104.180, 180.220.209.12, 3544, 0, 3, 405, 1473840893000, 1475614923000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 6, 300, 1473840893000, 1474647775000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 7, 410, 1473840893000, 1475454982000, 17, 5 
10.1.104.180, 155.25.122.69, 3544, 0, 4, 421, 1473840893000, 1475742112000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 5, 734, 1473840894000, 1474750235000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 3, 540, 1473840894000, 1475354519000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 5, 328, 1473840894000, 1475481216000, 17, 5 
10.1.106.65, 151.21.190.242, 3544, 0, 4, 645, 1473840894000, 1474671378000, 17, 5 
10.1.104.180, 141.181.143.217, 3544, 0, 8, 268, 1473840894000, 1475397699000, 17, 5 
10.1.106.65, 45.106.116.155, 3544, 0, 10, 487, 1473840894000, 1474304171000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 9, 518, 1473840894000, 1476290376000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 3, 462, 1473840894000, 1475322607000, 17, 5 
10.1.106.65, 154.214.70.111, 3544, 0, 7, 601, 1473840894000, 1475604780000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 7, 279, 1473840894000, 1474779958000, 17, 5 
10.1.104.180, 101.39.54.8, 3544, 0, 5, 523, 1473840894000, 1476611916000, 17, 5 
10.1.106.65, 78.6.34.42, 3544, 0, 10, 397, 1473840894000, 1474889785000, 17, 5 
10.1.104.180, 162.146.58.118, 3544, 0, 6, 515, 1473840894000, 1475553699000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 6, 487, 1473840894000, 1475334578000, 17, 5 
10.1.104.180, 164.14.54.251, 3544, 0, 8, 387, 1473840894000, 1475993741000, 17, 5 
10.1.104.180, 63.122.197.118, 3544, 0, 9, 907, 1473840894000, 1475765736000, 17, 5 
10.1.104.180, 69.116.122.82, 3544, 0, 5, 527, 1473840894000, 1475317586000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 13, 436, 1473840894000, 1475181551000, 17, 5 
10.1.104.180, 224.0.0.253, 3544, 0, 6, 270, 1473840894000, 1474907445000, 17, 5 
10.1.104.180, 63.122.197.118, 3544, 0, 8, 798, 1473840894000, 1475699311000, 17, 5 
10.1.104.180, 26.243.187.248, 3544, 0, 11, 395, 1473840894000, 1476056338000, 17, 5 
10.1.104.180, 155.25.122.69, 3544, 0, 5, 471, 1473840894000, 1475538196000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 6, 617, 1473840894000, 1474247498000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 9, 508, 1473840894000, 1475232851000, 17, 5 
10.1.104.180, 216.225.216.96, 3544, 0, 7, 533, 1473840894000, 1475618255000, 17, 5 
10.1.106.65, 8.173.23.113, 3544, 0, 9, 664, 1473840894000, 1475105513000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 9, 338, 1473840894000, 1475150444000, 17, 5 
10.1.106.65, 78.6.34.42, 3544, 0, 7, 606, 1473840894000, 1475333273000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 7, 561, 1473840894000, 1476064799000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 7, 572, 1473840894000, 1475609087000, 17, 5 
10.1.104.180, 9.54.218.196, 3544, 0, 5, 487, 1473840894000, 1475708396000, 17, 5 
10.1.106.65, 8.173.23.113, 3544, 0, 6, 686, 1473840894000, 1475130450000, 17, 5 
10.1.106.65, 227.20.149.95, 3544, 0, 4, 439, 1473840894000, 1475669351000, 17, 5 
10.1.104.180, 63.122.197.118, 3544, 0, 9, 460, 1473840894000, 1475620998000, 17, 5 
10.1.106.65, 141.122.188.139, 3544, 0, 6, 460, 1473840894000, 1475319477000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 6, 460, 1473840894000, 1474748488000, 17, 5 
10.1.106.65, 218.134.57.102, 3544, 0, 7, 679, 1473840894000, 1476012304000, 17, 5 
10.1.104.180, 63.122.197.118, 3544, 0, 6, 707, 1473840894000, 1475050230000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 9, 270, 1473840894000, 1476048470000, 17, 5 
10.1.104.180, 150.0.102.74, 3544, 0, 9, 669, 1473840894000, 1476168697000, 17, 5 
10.1.104.180, 63.21.127.166, 3544, 0, 4, 717, 1473840894000, 1476358474000, 17, 5 
10.1.106.65, 45.106.116.155, 3544, 0, 6, 604, 1473840894000, 1474644246000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 7, 652, 1473840894000, 1476492232000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 7, 250, 1473840894000, 1475054581000, 17, 5 
10.1.106.65, 26.172.29.198, 3544, 0, 4, 439, 1473840894000, 1475040663000, 17, 5 
10.1.104.180, 63.21.127.166, 3544, 0, 10, 677, 1473840894000, 1475433331000, 17, 5 
10.1.104.180, 26.243.187.248, 3544, 0, 7, 444, 1473840894000, 1475453553000, 17, 5 
10.1.104.180, 63.122.197.118, 3544, 0, 4, 704, 1473840894000, 1476389818000, 17, 5 
10.1.104.180, 26.243.187.248, 3544, 0, 7, 199, 1473840894000, 1474983222000, 17, 5 
10.1.106.65, 89.82.140.1, 3544, 0, 7, 495, 1473840894000, 1474923407000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 9, 508, 1473840894000, 1474616344000, 17, 5 
10.1.106.65, 111.130.28.101, 3544, 0, 6, 358, 1473840894000, 1475365907000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 12, 380, 1473840894000, 1475097094000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 2, 556, 1473840894000, 1476072341000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 2, 336, 1473840894000, 1475475609000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 7, 531, 1473840894000, 1475032118000, 17, 5 
10.1.106.65, 142.163.0.82, 3544, 0, 8, 479, 1473840894000, 1474834046000, 17, 5 
10.1.106.65, 26.172.29.198, 3544, 0, 5, 444, 1473840894000, 1476036398000, 17, 5 
10.1.104.180, 9.54.218.196, 3544, 0, 8, 326, 1473840894000, 1474855399000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 12, 413, 1473840894000, 1475441053000, 17, 5 
10.1.104.180, 106.161.159.209, 3544, 0, 9, 254, 1473840894000, 1476371916000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 9, 475, 1473840894000, 1475829967000, 17, 5 
10.1.104.180, 8.180.239.18, 3544, 0, 7, 593, 1473840894000, 1475334316000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 7, 126, 1473840894000, 1474690110000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 7, 501, 1473840894000, 1475181362000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 10, 338, 1473840894000, 1475835714000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 8, 659, 1473840894000, 1474832306000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 7, 756, 1473840894000, 1475736659000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 9, 343, 1473840894000, 1474682910000, 17, 5 
10.1.104.180, 191.137.15.235, 3544, 0, 5, 179, 1473840894000, 1475628571000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 8, 735, 1473840894000, 1475209203000, 17, 5 
10.1.104.180, 191.137.15.235, 3544, 0, 10, 349, 1473840894000, 1475252380000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 11, 292, 1473840894000, 1475406672000, 17, 5 
10.1.106.65, 151.21.190.242, 3544, 0, 7, 689, 1473840894000, 1475426301000, 17, 5 
10.1.104.180, 164.14.54.251, 3544, 0, 9, 570, 1473840894000, 1474664032000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 7, 708, 1473840894000, 1476075367000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 9, 347, 1473840894000, 1475100799000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 7, 512, 1473840894000, 1475776922000, 17, 5 
10.1.106.65, 45.106.116.155, 3544, 0, 8, 470, 1473840894000, 1475671480000, 17, 5 
10.1.106.65, 152.201.219.184, 3544, 0, 7, 638, 1473840894000, 1475926137000, 17, 5 
10.1.106.65, 227.20.149.95, 3544, 0, 3, 439, 1473840894000, 1475630265000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 10, 551, 1473840894000, 1474979976000, 17, 5 
10.1.104.180, 162.146.58.118, 3544, 0, 6, 450, 1473840894000, 1475663812000, 17, 5 
10.1.106.65, 218.134.57.102, 3544, 0, 4, 421, 1473840894000, 1475499788000, 17, 5 
10.1.106.65, 28.26.192.142, 3544, 0, 6, 701, 1473840894000, 1474929251000, 17, 5 
10.1.104.180, 9.54.218.196, 3544, 0, 9, 356, 1473840894000, 1476181789000, 17, 5 
10.1.104.180, 225.152.84.26, 3544, 0, 7, 298, 1473840894000, 1475527214000, 17, 5 
10.1.104.180, 8.180.239.18, 3544, 0, 8, 566, 1473840894000, 1475530412000, 17, 5 
10.1.106.65, 28.26.192.142, 3544, 0, 9, 338, 1473840894000, 1476115690000, 17, 5 
10.1.106.65, 23.38.155.82, 3544, 0, 7, 504, 1473840894000, 1475756034000, 17, 5 
10.1.106.65, 78.6.34.42, 3544, 0, 3, 658, 1473840894000, 1474851766000, 17, 5 
10.1.106.65, 78.6.34.42, 3544, 0, 9, 200, 1473840894000, 1475517323000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 10, 328, 1473840894000, 1475377373000, 17, 5 
10.1.106.65, 8.173.23.113, 3544, 0, 6, 471, 1473840894000, 1475462802000, 17, 5 
10.1.106.65, 78.6.34.42, 3544, 0, 8, 648, 1473840894000, 1475116821000, 17, 5 
10.1.106.65, 227.20.149.95, 3544, 0, 2, 528, 1473840894000, 1475669343000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 6, 566, 1473840894000, 1475639481000, 17, 5 
10.1.104.180, 225.152.84.26, 3544, 0, 6, 494, 1473840894000, 1475770792000, 17, 5 
10.1.104.180, 216.225.216.96, 3544, 0, 12, 560, 1473840894000, 1475936396000, 17, 5 
10.1.104.180, 211.58.146.34, 3544, 0, 6, 663, 1473840894000, 1475543941000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 10, 564, 1473840894000, 1475951278000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 4, 589, 1473840894000, 1476445559000, 17, 5 
10.1.106.65, 121.244.227.226, 3544, 0, 13, 757, 1473840894000, 1475520430000, 17, 5 
10.1.104.180, 116.242.195.151, 3544, 0, 7, 500, 1473840894000, 1474946030000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 7, 455, 1473840894000, 1475872886000, 17, 5 
10.1.106.65, 224.0.0.253, 3544, 0, 8, 692, 1473840894000, 1475705598000, 17, 5 
10.1.104.180, 39.214.111.231, 3544, 0, 6, 292, 1473840894000, 1475447445000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 7, 550, 1473840894000, 1475252294000, 17, 5 
10.1.104.180, 116.242.195.151, 3544, 0, 11, 680, 1473840894000, 1475932731000, 17, 5 
10.1.104.180, 188.8.62.52, 3544, 0, 4, 526, 1473840894000, 1474708021000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 5, 335, 1473840894000, 1475313270000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 6, 775, 1473840894000, 1474505134000, 17, 5 
10.1.104.180, 9.54.218.196, 3544, 0, 3, 481, 1473840894000, 1476122376000, 17, 5 
10.1.106.65, 65.4.81.187, 3544, 0, 8, 420, 1473840894000, 1475666324000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 5, 525, 1473840894000, 1475988146000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 9, 388, 1473840894000, 1475637131000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 8, 299, 1473840894000, 1475190506000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 8, 257, 1473840894000, 1475597688000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 8, 549, 1473840894000, 1475817255000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 9, 485, 1473840894000, 1474851169000, 17, 5 
10.1.106.65, 78.6.34.42, 3544, 0, 7, 449, 1473840894000, 1476408214000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 7, 511, 1473840894000, 1475469485000, 17, 5 
10.1.104.180, 9.54.218.196, 3544, 0, 7, 905, 1473840894000, 1475469403000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 10, 368, 1473840894000, 1475408769000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 6, 424, 1473840894000, 1475694861000, 17, 5 
10.1.104.180, 155.25.122.69, 3544, 0, 8, 508, 1473840894000, 1475375657000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 9, 380, 1473840894000, 1475562615000, 17, 5 
10.1.104.180, 191.137.15.235, 3544, 0, 7, 475, 1473840894000, 1475787272000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 5, 611, 1473840894000, 1474525210000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 5, 321, 1473840894000, 1474671738000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 7, 310, 1473840894000, 1475877188000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 7, 616, 1473840894000, 1476078999000, 17, 5 
10.1.104.180, 63.122.197.118, 3544, 0, 7, 592, 1473840894000, 1475760230000, 17, 5 
10.1.104.180, 180.220.209.12, 3544, 0, 5, 475, 1473840894000, 1475422627000, 17, 5 
10.1.104.180, 162.146.58.118, 3544, 0, 10, 210, 1473840894000, 1475990896000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 11, 452, 1473840894000, 1474833794000, 17, 5 
10.1.106.65, 151.21.190.242, 3544, 0, 7, 533, 1473840894000, 1475895228000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 9, 352, 1473840894000, 1476072909000, 17, 5 
